"","Dscrmn","Dffclt","Gussng"
"V1",2.10138663607235,0.56193312677182,0.263984416612977
"V2",2.36401092251477,2.69747044775153,0.173034463400959
"V3",3.43807669371556,1.88482992692712,0.0840231386574326
"V4",2.44098134616356,0.47339510392821,0.0661365720692646
"V5",0.804374782469371,-0.766549016163533,0.0142775295044274
"V6",-0.852926501241706,-3.59974296815831,0.092914846736543
"V7",0.0391134144869497,50.0202021790153,0.0420021834996312
"V8",2.49569227248413,1.66403927586894,0.250028354102439
"V9",2.36066220026844,1.76840960916383,0.209911962161034
"V10",1.43145491772473,-0.0564690504803102,0.130317883431279
"V11",0.926226769490647,1.99204882764276,0.0641870378606004
"V12",1.50234834201997,1.19489425978395,0.133364840721555
"V13",1.91192970668632,3.08753900398581,0.143904103792863
"V14",2.41274600989519,0.969373134779485,0.141266840486237
"V15",0.0615094057382829,18.0457723211435,0.0728270275306769
"V16",1.60414181177005,0.614038330498207,0.2899429121407
"V17",3.41645752252065,2.26213802416005,0.1323705692496
"V18",2.21669128961128,1.43290423537351,0.0441582376099513
"V19",1.99246672213312,3.22953893852595,0.143681897433628
"V20",2.21886253134489,1.20559068697538,0.0933151009042637
"V21",2.51993350039395,1.99642241479136,0.162530188393872
"V22",2.97360577996326,1.73060347742986,0.194537486239396
"V23",-2.39978783831103,-2.01201431316632,0.133595966801137
"V24",4.05535907774318,1.83528226019838,0.193868750488798
"V25",2.2492789873944,1.25353034890012,0.151149575505623
"V26",3.02671538520952,1.36848850037591,0.145709551546781
"V27",1.33695403564839,2.4053339127743,0.332142846994983
"V28",3.62615390323369,2.66227675789966,0.108230964001123
"V29",2.01334752736348,1.28320480288936,0.0908241162771256
"V30",2.31306667948652,2.03711469107571,0.177502160425337
"V31",1.25609720411226,2.14355312778704,0.0867112977231058
"V32",1.15323930439397,2.55204197662989,0.11010775785432
"V33",1.32500792478737,1.22183681992207,0.100519458949088
"V34",1.63644307928212,0.972658595905101,0.0336279877388866
"V35",-0.146753478528368,-11.1151691031922,0.0247890727428466
"V36",3.20396739054308,2.21679051852695,0.205164589104554
"V37",0.09408410601451,15.9437711082561,0.0355612974913444
"V38",1.87815035168102,2.0253256857927,0.192307197112327
"V39",0.0122382128557959,134.104137603022,0.0420825819826082
"V40",6.62471437473401,2.4720595457093,0.169415075998087
"V41",10.505286843213,2.40128899730094,0.217335232377503
"V42",2.66307569800832,1.31352608541025,0.143876358677442
"V43",4.70274404664837,2.83398315324459,0.119388176563748
"V44",2.28477689387078,1.79640877283239,0.101073046683802
"V45",1.31555443792857,2.13368421032781,0.188943655419976
