"","Dscrmn","Dffclt","Gussng"
"V1",1.336038245675,0.726174448108208,0.0925477356898692
"V2",1.72791837176627,0.772921041447571,0.0474080382812032
"V3",-0.154823108151879,-12.6626517676772,0.0499850303744852
"V4",2.67985731381894,1.93617609363491,0.192834080410852
"V5",0.133322212151793,11.4181484154532,0.0224019227196633
"V6",1.61918162461548,1.65405163404804,0.1832555654567
"V7",1.36921772686439,0.403534625478894,0.250103876627936
"V8",2.853934359106,2.31635557967561,0.133957130350658
"V9",2.37946596707684,1.4142414875008,0.0628370983298887
"V10",2.13387179823475,1.78304909965337,0.166864938962074
"V11",1.18435946671979,1.95797776076259,0.0931108573124464
"V12",1.12385223186825,2.63958634850737,0.113402094206933
"V13",1.93307902282533,0.645372531988767,0.243735070758705
"V14",2.80845996834363,2.6070463948756,0.18804983529714
"V15",3.35807338914873,2.0117709164393,0.117149719383645
"V16",2.18042278969386,0.644914533908367,0.0842693886960134
"V17",0.919707763667192,0.0485857447927357,0.196855862865052
"V18",-0.679556309842162,-4.05961671325047,0.0983028372110223
"V19",0.106890599242393,16.9710199117514,0.016205641355666
"V20",2.20994684552418,1.7380619107215,0.237540612507949
"V21",2.4888435742728,1.83697863884615,0.208305577893198
"V22",1.60475718229103,0.321361556413972,0.207226294041936
"V23",1.070473431566,2.15151108552342,0.0996139803632985
"V24",1.56116387330039,1.4660940133506,0.156013466186385
"V25",2.76152483164673,2.94052469672203,0.158353937233354
"V26",2.31140973174177,1.0147945534961,0.127942806302059
"V27",3.86802252982209,2.40396737111484,0.30371244836613
"V28",1.62491694622492,2.03971724368161,0.194151394894252
"V29",-0.06343784185992,-36.5331892877157,0.115413337711429
"V30",2.96020846541884,2.54905550216984,0.165867826553534
"V31",4.07289068726398,2.34022587908104,0.201676293867597
"V32",2.83380831507991,1.23820635748284,0.144072476324599
"V33",10.1558730027268,2.55546624340262,0.124295782311487
"V34",2.54756608078956,1.69166279909849,0.0889664754650985
"V35",2.29529491311551,2.90951177299981,0.137742725064474
"V36",2.24874581471992,1.41354739897467,0.122505910974847
"V37",2.79570940516221,1.96460502861791,0.170243866420316
"V38",3.24329998310327,1.80798251331895,0.207705303431548
"V39",-2.03423833835796,-2.1479616016592,0.143195895074338
"V40",3.90592548645976,1.98527933294459,0.195560514148472
"V41",2.00352252269149,1.48579805742956,0.150878692571912
"V42",2.79084749916128,1.53846876111455,0.158600053793018
"V43",0.886154398249801,2.58979906136056,0.294437764134688
"V44",-1.17967900357768,-3.82248942886934,0.0988089553766114
"V45",1.95405161637232,1.51389065716245,0.121882973613069
