"","Dscrmn","Dffclt","Gussng"
"V1",7.74325273260349,0.969710401100713,0.0292379223199701
"V2",26.8048979465716,0.978111915015325,0.113814224206858
"V3",4.00501887988315,0.929186650837067,0.081784014696552
"V4",26.1737876928945,0.978227640648339,0.0873802828700643
"V5",5.02459094706466,0.985722406334969,0.0396046331523519
"V6",-0.589587629191261,-3.24308624475255,1.73737464493626e-07
"V7",-0.238321053881166,-8.54376968625287,1.12064426850083e-05
"V8",-0.459311337519678,-2.61556393815411,1.68187026273895e-07
"V9",-0.41449190980146,-3.73976835191608,7.00955745706995e-07
"V10",-0.430040911539231,-3.25629125491249,1.73599703697669e-07
"V11",0.548216775734673,-0.894927786041549,1.84363542591194e-08
"V12",0.93278952700279,0.924087031881937,0.0636510425506947
"V13",0.676501026969927,-0.727833801452738,2.78681543151577e-12
"V14",0.258210281625433,2.05761209987714,0.000607038167626141
"V15",0.781126662692933,0.0302577591238358,3.57839853819531e-07
"V16",0.0756542003980085,21.4328077938665,0.022070092814095
"V17",-0.126741947814716,-13.9660402518998,0.0699627102029817
"V18",1.17191548091643,1.25733764689057,0.0795831501937795
"V19",1.24278145137602,-0.315589775200581,2.1894700943763e-07
"V20",-0.479681061879584,-5.16307608918553,0.00143082003834492
"V21",0.845487535222663,1.81379461084744,0.136781510145858
"V22",1.04567613780176,-1.13327155040467,2.4838775423596e-05
"V23",0.201500641498542,0.615139523558774,0.00166581426605786
"V24",1.53393745800573,-1.38948575254138,5.62081822033378e-06
"V25",1.20304694997559,2.39855548144278,0.171568760769482
"V26",0.0720003817490263,14.745342575293,0.0211342590231849
"V27",0.209310480058228,3.79597138328584,0.0017193633435634
"V28",1.23578615543031,1.66742256318155,0.16513869979626
"V29",0.777643189443632,-0.0155464131696054,3.32596908098533e-07
"V30",1.33125051596951,-1.2686519410606,3.70682218463866e-08
"V31",0.91740353875108,-0.221256661674446,3.08184925418668e-09
"V32",0.708357702654788,3.3831472324812,0.117478653577135
"V33",0.689488453965144,0.251045077924408,4.41976109279145e-08
"V34",0.882282720140684,1.75036169593476,0.117717408733685
"V35",1.19731425744916,1.84653740405458,0.125840921532311
"V36",0.386985652682697,1.800914010659,0.000244308058033782
"V37",2.03912571322812,1.7308813031804,0.337063810392909
"V38",0.815288711078213,1.17115354605846,0.0717056787171379
"V39",1.80641902183512,2.41682611492253,0.107141898812111
"V40",0.419916743633759,-1.51490311278488,3.20762197346735e-06
"V41",1.11495026836834,1.13100027109631,0.0897767833137729
"V42",0.259150431193088,3.74740610575346,0.00146585897938275
"V43",0.70386967837551,-0.850126877481333,4.05544871768918e-05
"V44",0.97026934173087,2.14611167938647,0.0746237419119277
"V45",1.04923773049368,1.05811617588065,0.148875529044699
